id,team,ord,pos,PA,AB,H,BB,R,RBI,K,1B,2B,3B,HR,HBP,SB,CS,IBB,GIDP,INT,SH,SF
veraq001,0,1,4,5,4,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0
lockk001,0,1,5,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
jonea002,0,2,8,6,5,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0
jonec004,0,3,5,5,3,2,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0
ligtk001,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
joynw001,0,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
galaa001,0,4,3,5,3,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
chenb001,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
jordb001,0,5,9,5,3,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1
lopej001,0,6,2,5,4,3,1,2,4,0,2,0,0,1,0,0,0,0,0,0,0,0
lunaf001,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bonib001,0,7,7,4,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
hubbt001,0,7,7,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
furcr001,0,8,6,5,4,2,1,2,0,1,2,0,0,0,0,1,0,0,0,0,0,0
burkj001,0,9,1,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
siscs001,0,9,11,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
castl001,1,1,4,5,4,2,1,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0
kotsm001,1,2,9,4,4,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0
smitm004,1,2,7,1,1,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0
floyc001,1,3,7,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
loopb001,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lee-d002,1,3,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wilsp002,1,4,8,4,4,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
bautd001,1,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
lowem001,1,5,5,4,4,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
millk005,1,6,3,4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
gonza002,1,7,6,4,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
bakop001,1,8,2,4,4,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
pennb002,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
darev001,1,9,1,2,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
browb003,1,9,11,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
